Date,Price
2019-01-11,2114.59
2019-01-12,2114.59
2019-01-13,2114.59
2019-01-14,2102.69
2019-01-15,2118.86
2019-01-16,2118.69
2019-01-17,2124.86
2019-01-18,2128.13
2019-01-19,2128.13
2019-01-20,2128.13
2019-01-21,2151.51
2019-01-22,2136.85
2019-01-23,2123.27
2019-01-24,2109.73
2019-01-25,2102.2
2019-01-26,2102.2
2019-01-27,2102.2
2019-01-28,2090.88
2019-01-29,2067.93
2019-01-30,2035.54
2019-01-31,2060.96
2019-02-01,2099.48
2019-02-02,2099.48
2019-02-03,2099.48
2019-02-04,2097.57
2019-02-05,2110.78
2019-02-06,2120.9
2019-02-07,2122.39
2019-02-08,2126.16
2019-02-09,2126.16
2019-02-10,2126.16
2019-02-11,2132.18
2019-02-12,2137.61
2019-02-13,2146.54
2019-02-14,2117.31
2019-02-15,2091.52
2019-02-16,2091.52
2019-02-17,2091.52
2019-02-18,2098.16
2019-02-19,2095.84
2019-02-20,2095.02
2019-02-21,2106.26
2019-02-22,2099.68
2019-02-23,2099.68
2019-02-24,2099.68
2019-02-25,2113.52
2019-02-26,2113.91
2019-02-27,2099.89
2019-02-28,2089.8
2019-03-01,2087.11
2019-03-02,2087.11
2019-03-03,2087.11
2019-03-04,2087.11
2019-03-05,2085.84
2019-03-06,2098.7
2019-03-07,2112.14
2019-03-08,2118.36
2019-03-09,2118.36
2019-03-10,2118.36
2019-03-11,2131.9
2019-03-12,2154.73
2019-03-13,2206.86
2019-03-14,2225.44
2019-03-15,2247.38
2019-03-16,2247.38
2019-03-17,2247.38
2019-03-18,2266.32
2019-03-19,2262.32
2019-03-20,2287.11
2019-03-21,2287.11
2019-03-22,2284.13
2019-03-23,2284.13
2019-03-24,2284.13
2019-03-25,2270.95
2019-03-26,2293.76
2019-03-27,2306.72
2019-03-28,2304.15
2019-03-29,2308.98
2019-03-30,2308.98
2019-03-31,2308.98
2019-04-01,2320.63
2019-04-02,2296.22
2019-04-03,2303.77
2019-04-04,2293.66
2019-04-05,2293.19
2019-04-06,2293.19
2019-04-07,2293.19
2019-04-08,2298.32
2019-04-09,2283.13
2019-04-10,2244.54
2019-04-11,2252.26
2019-04-12,2262.61
2019-04-13,2262.61
2019-04-14,2262.61
2019-04-15,2281.07
2019-04-16,2297.97
2019-04-17,2297.97
2019-04-18,2303.58
2019-04-19,2303.58
2019-04-20,2303.58
2019-04-21,2303.58
2019-04-22,2286.36
2019-04-23,2264.62
2019-04-24,2263.98
2019-04-25,2274.13
2019-04-26,2270.33
2019-04-27,2270.33
2019-04-28,2270.33
2019-04-29,2270.33
2019-04-30,2306.89
2019-05-01,2306.89
2019-05-02,2345.11
2019-05-03,2370.96
2019-05-04,2370.96
2019-05-05,2370.96
2019-05-06,2338.56
2019-05-07,2338.9
2019-05-08,2304.51
2019-05-09,2287.67
2019-05-10,2306.93
2019-05-11,2306.93
2019-05-12,2306.93
2019-05-13,2297.73
2019-05-14,2288.05
2019-05-15,2297.43
2019-05-16,2295.63
2019-05-17,2334.59
2019-05-18,2334.59
2019-05-19,2334.59
2019-05-20,2405.29
2019-05-21,2427.0
2019-05-22,2412.93
2019-05-23,2386.08
2019-05-24,2360.61
2019-05-25,2360.61
2019-05-26,2360.61
2019-05-27,2402.57
2019-05-28,2403.58
2019-05-29,2421.3
2019-05-30,2435.84
2019-05-31,2436.13
2019-06-01,2436.13
2019-06-02,2436.13
2019-06-03,2447.39
2019-06-04,2454.96
2019-06-05,2454.96
2019-06-06,2440.37
2019-06-07,2435.83
2019-06-08,2435.83
2019-06-09,2435.83
2019-06-10,2444.94
2019-06-11,2449.47
2019-06-12,2432.41
2019-06-13,2429.67
2019-06-14,2443.97
2019-06-15,2443.97
2019-06-16,2443.97
2019-06-17,2427.31
2019-06-18,2416.67
2019-06-19,2431.33
2019-06-20,2428.38
2019-06-21,2416.28
2019-06-22,2416.28
2019-06-23,2416.28
2019-06-24,2422.38
2019-06-25,2420.42
2019-06-26,2448.85
2019-06-27,2472.34
2019-06-28,2451.45
2019-06-29,2451.45
2019-06-30,2451.45
2019-07-01,2476.08
2019-07-02,2484.49
2019-07-03,2496.5
2019-07-04,2484.12
2019-07-05,2478.09
2019-07-06,2478.09
2019-07-07,2478.09
2019-07-08,2424.02
2019-07-09,2386.59
2019-07-10,2385.87
2019-07-11,2406.53
2019-07-12,2398.71
2019-07-13,2398.71
2019-07-14,2398.71
2019-07-15,2389.62
2019-07-16,2396.89
2019-07-17,2402.1
2019-07-18,2417.18
2019-07-19,2387.87
2019-07-20,2387.87
2019-07-21,2387.87
2019-07-22,2302.41
2019-07-23,2261.89
2019-07-24,2276.22
2019-07-25,2297.27
2019-07-26,2284.17
2019-07-27,2284.17
2019-07-28,2284.17
2019-07-29,2246.77
2019-07-30,2255.35
2019-07-31,2249.21
2019-08-01,2220.25
2019-08-02,2201.32
2019-08-03,2201.32
2019-08-04,2201.32
2019-08-05,2177.33
2019-08-06,2186.84
2019-08-07,2188.35
2019-08-08,2212.99
2019-08-09,2274.74
2019-08-10,2274.74
2019-08-11,2274.74
2019-08-12,2274.74
2019-08-13,2226.91
2019-08-14,2223.33
2019-08-15,2223.33
2019-08-16,2222.29
2019-08-17,2222.29
2019-08-18,2222.29
2019-08-19,2227.18
2019-08-20,2218.57
2019-08-21,2229.56
2019-08-22,2199.15
2019-08-23,2157.09
2019-08-24,2157.09
2019-08-25,2157.09
2019-08-26,2216.97
2019-08-27,2257.98
2019-08-28,2240.16
2019-08-29,2236.05
2019-08-30,2238.3
2019-08-31,2238.3
2019-09-01,2238.3
2019-09-02,2238.3
2019-09-03,2210.2
2019-09-04,2242.36
2019-09-05,2249.57
2019-09-06,2240.48
2019-09-07,2240.48
2019-09-08,2240.48
2019-09-09,2246.95
2019-09-10,2246.95
2019-09-11,2254.26
2019-09-12,2271.76
2019-09-13,2252.89
2019-09-14,2252.89
2019-09-15,2252.89
2019-09-16,2250.46
2019-09-17,2220.32
2019-09-18,2203.61
2019-09-19,1093.79
2019-09-20,1174.97
2019-09-21,1174.97
2019-09-22,1174.97
2019-09-23,1257.31
2019-09-24,1244.36
2019-09-25,1238.04
2019-09-26,1249.5
2019-09-27,1245.87
2019-09-28,1245.87
2019-09-29,1245.87
2019-09-30,1229.6
2019-10-01,1241.11
2019-10-02,1241.11
2019-10-03,1227.27
2019-10-04,1209.48
